Id,CityName,Beds,Baths,ListingType,Area,PopulationLatest,Schools,Colleges,Universities,Ameneties,Airbnbs,Price,AveragePrice,AboveBelowAverage,PriceCategorization
M73000004-26230211,Vaughan,2,1,Rental,865,323103,0,0,0,113,56,2185.0,951458.0,B,0-25000
M73000004-26230212,Burlington,3,3,Single Family,2677,186948,3,0,0,103,21,2396000.0,1105905.0,A,2000000-2500000
M73000004-26230214,LaSalle,3,2,Single Family,1153,32721,3,0,0,2,4,444950.0,698743.0,B,475000-500000
M73000004-26230216,Hamilton,1,1,Rental,695,11059,3,1,0,32,15,2723.0,587574.0,B,0-25000
M73000004-26230247,Ottawa,3,3,Single Family,1400,1017449,7,1,1,58,37,902765.0,566644.0,A,900000-950000
M73000004-26230274,Brantford,4,2,Single Family,1444,104688,9,1,0,17,17,699900.0,635487.0,A,650000-700000
M73000004-26230275,Brantford,2,2,Condo,1000,104688,9,1,0,32,16,584900.0,635487.0,B,550000-600000
M73000004-26230292,Cambridge,2,1,Rental,950,138479,7,0,0,41,33,2650.0,721203.0,B,0-25000
M73000004-26230294,Cambridge,3,2,Single Family,979,138479,7,0,0,6,20,584900.0,721203.0,B,550000-600000
M73000004-26230297,St. Marys,3,2,Single Family,1465,7386,0,0,0,3,0,550000.0,700564.0,B,500000-550000
M73000004-26230300,Niagara Falls,3,3,Condo,1501,94415,3,1,0,100,67,569000.0,597642.0,B,550000-600000
M73000004-26230301,Huntsville,2,2,Condo,1325,21147,0,0,0,0,0,569990.0,855364.0,B,550000-600000
M73000004-26230306,Guelph,4,2,Single Family,1100,143740,6,1,0,33,17,777678.0,678352.0,A,750000-800000
M73000004-26230314,Barrie,2,2,Condo,1267,147829,9,0,0,5,15,615800.0,554117.0,A,600000-650000
M73000004-26230436,Milton,3,2,Rental,1114,132979,30,0,0,31,73,2900.0,903023.0,B,0-25000
M73000004-26230437,Oakville,2,2,Rental,825,213759,4,0,0,5,5,3100.0,1140305.0,B,0-25000
M73000004-26230438,Hamilton,5,2,Single Family,1119,11059,14,0,0,43,18,748999.0,587574.0,A,700000-750000
M73000004-26230499,Kingston,3,2,Single Family,1136,132485,0,0,0,0,0,549000.0,720402.0,B,500000-550000
M73000004-26230500,Kitchener,4,4,Single Family,2441,256885,25,1,0,93,37,1245000.0,462327.0,A,1200000-1300000
M73000004-26230501,Kitchener,3,3,Single Family,1451,256885,25,0,0,73,78,700000.0,462327.0,A,650000-700000
M73000004-26230585,St. Thomas,2,2,Rental,1225,42840,0,0,0,0,0,2500.0,663122.0,B,0-25000
M73000004-26230586,London,4,3,Single Family,2046,422324,30,0,1,91,72,1420000.0,723548.0,A,1400000-1500000
M73000004-26230588,Sault Ste. Marie,3,1,Condo,1150,72051,4,0,1,10,8,197180.0,441782.0,B,175000-200000
M73000004-26230639,Niagara Falls,3,1,Single Family,1107,94415,0,0,0,0,0,278847.0,597642.0,B,275000-300000
M73000004-26230640,St. Catharines,2,2,Single Family,1233,136803,29,0,1,107,48,739000.0,654102.0,A,700000-750000
M73000004-26230641,St. Catharines,4,2,Single Family,1025,136803,40,0,1,212,54,662300.0,654102.0,A,650000-700000
M73000004-26230652,Milton,3,2,Condo/Townhome,1381,132979,8,1,0,74,22,750000.0,903023.0,B,700000-750000
M73000004-26230653,Kitchener,4,2,Single Family,924,256885,39,0,0,96,81,599900.0,462327.0,A,550000-600000
M73000004-26230654,Kitchener,3,3,Single Family,1480,256885,9,0,0,55,43,776150.0,462327.0,A,700000-750000
M73000004-26230655,Kitchener,3,3,Single Family,1547,256885,9,0,0,42,44,749000.0,462327.0,A,700000-750000
M73000004-26230658,Innisfil,4,3,Single Family,2354,43326,0,0,0,0,0,1180000.0,967822.0,A,1100000-1200000
M73000004-26230659,Gravenhurst,6,5,Rental,1824,13157,3,0,0,28,19,4500.0,977203.0,B,0-25000
M73000004-26230664,Brantford,2,2,Rental,966,104688,10,1,0,56,24,2750.0,635487.0,B,0-25000
M73000004-26230670,Kingston,4,1,Single Family,977,132485,12,1,0,23,23,329900.0,720402.0,B,325000-350000
M73000004-26230672,South Bruce Peninsula,3,1,Single Family,1015,9137,0,0,0,0,0,597500.0,727254.0,B,550000-600000
M73000004-26230674,Oakville,3,4,Single Family,1891,213759,10,0,0,29,46,1398000.0,1140305.0,A,1300000-1400000
M73000004-26230675,Oakville,1,1,Rental,671,213759,31,1,0,66,102,2499.0,1140305.0,B,0-25000
M73000004-26230677,Cambridge,3,2,Single Family,3733,138479,0,0,0,0,0,1827000.0,721203.0,A,1800000-1900000
M73000004-26230679,St. Catharines,4,2,Multi-Family,900,136803,2,0,0,19,16,569900.0,654102.0,B,550000-600000
M73000004-26230680,Gravenhurst,2,1,Rental,1824,13157,3,0,0,28,19,1850.0,977203.0,B,0-25000
M73000004-26230681,Gravenhurst,4,4,Rental,1824,13157,3,0,0,28,19,2900.0,977203.0,B,0-25000
M73000004-26230682,Springwater,5,4,Single Family,2457,21701,0,0,0,0,0,2799900.0,1314437.0,A,2500000-3000000
M73000004-26230683,Springwater,6,4,Single Family,2719,21701,0,0,0,0,0,2499999.0,1314437.0,A,2000000-2500000
M73000004-26230684,Peterborough,3,3,Single Family,1695,83651,12,1,0,18,40,742113.0,680833.0,A,750000-800000
M73000004-26230686,Thorold,4,4,Single Family,2814,23816,0,0,0,0,0,1099500.0,501041.0,A,1000000-1100000
M73000004-26230687,Niagara Falls,3,3,Rental,2078,94415,2,1,0,5,69,3150.0,597642.0,B,0-25000
M73000004-26230688,Thorold,4,3,Single Family,1400,23816,8,0,0,6,53,879000.0,501041.0,A,850000-900000
M73000004-26230689,Wasaga Beach,5,3,Single Family,1354,24862,1,0,0,1,24,1098000.0,607191.0,A,1000000-1100000
M73000004-26230690,Collingwood,3,2,Condo,1100,24811,2,0,0,25,31,12000.0,684190.0,B,0-25000
M73000004-26230699,Hamilton,3,3,Rental,1935,11059,0,0,0,18,24,3600.0,587574.0,B,0-25000
M73000004-26230701,Brantford,5,4,Single Family,2483,104688,0,0,0,0,0,1049900.0,635487.0,A,1000000-1100000
M73000004-26230702,Brantford,4,4,Single Family,2170,104688,0,0,0,0,0,949900.0,635487.0,A,900000-950000
M73000004-26230704,Hamilton,1,1,Rental,580,11059,3,0,0,30,10,2268.0,587574.0,B,0-25000
M73000004-26230718,Tecumseh,3,2,Single Family,2250,23300,10,0,0,3,1,699900.0,514704.0,A,650000-700000
M73000004-26230721,Windsor,3,2,Rental,1400,229660,7,0,0,16,32,2150.0,390530.0,B,0-25000
M73000004-26230759,Woodstock,3,1,Single Family,1021,46705,2,1,0,14,7,540000.0,636183.0,B,500000-550000
M73000004-26230801,East Gwillimbury,3,2,Single Family,2371,34637,0,0,0,7,2,1199900.0,1204397.0,B,1100000-1200000
M73000004-26230803,Espanola,2,2,Single Family,1380,5185,5,1,0,13,6,450000.0,353715.0,A,425000-450000
M73000004-26230805,THUNDER BAY,3,2,Condo,1487,108843,0,0,0,0,0,479900.0,453591.0,A,475000-500000
M73000004-26230806,Manitouwadge,4,3,Single Family,1600,1974,4,0,0,0,7,252999.0,156795.0,A,250000-275000
M73000004-26230818,London,2,1,Condo,849,422324,12,0,0,59,43,349900.0,723548.0,B,325000-350000
M73000004-26230821,Niagara Falls,2,1,Condo,781,94415,25,0,0,64,60,398500.0,597642.0,B,375000-400000
M73000004-26230829,Kitchener,3,3,Single Family,1528,256885,27,1,0,96,40,764813.0,462327.0,A,750000-800000
M73000004-26230831,Waterloo,5,4,Single Family,2748,121436,4,0,0,12,14,1399000.0,518598.0,A,1300000-1400000
M73000004-26230870,St. Thomas,3,2,Rental,1000,42840,0,0,0,20,32,2500.0,663122.0,B,0-25000
M73000004-26230873,Huntsville,2,2,Rental,1325,21147,0,0,0,0,0,2500.0,855364.0,B,0-25000
M73000004-26230881,Hamilton,4,1,Rental,1300,11059,13,1,0,98,24,2750.0,587574.0,B,0-25000
M73000004-26230882,Hamilton,5,3,Rental,1467,11059,1,0,0,25,9,3000.0,587574.0,B,0-25000
M73000004-26230883,Hamilton,1,2,Condo,747,11059,2,0,0,38,13,599999.0,587574.0,A,550000-600000
M73000004-26230884,Hamilton,3,2,Single Family,1273,11059,10,0,0,53,18,649999.0,587574.0,A,600000-650000
M73000004-26230885,Hamilton,3,1,Single Family,1070,11059,11,0,0,69,42,479997.0,587574.0,B,475000-500000
M73000004-26230886,Hamilton,3,3,Condo/Townhome,1550,11059,6,0,0,25,16,799999.0,587574.0,A,750000-800000
M73000004-26230887,Hamilton,3,2,Rental,1000,11059,5,0,0,18,13,2950.0,587574.0,B,0-25000
M73000004-26230889,Brantford,1,1,Condo,579,104688,15,1,0,36,25,299900.0,635487.0,B,275000-300000
M73000004-26230890,Oakville,3,4,Single Family,1894,213759,6,1,0,49,44,1165000.0,1140305.0,A,1100000-1200000
M73000004-26230892,Vaughan,4,4,Single Family,3198,323103,0,0,0,0,0,1669999.0,951458.0,A,1600000-1700000
M73000004-26230894,Orillia,4,4,Single Family,2186,33411,10,1,0,57,29,799000.0,647203.0,A,750000-800000
M73000004-26230906,Thorold,4,4,Rental,2600,23816,8,0,0,20,53,3191.0,501041.0,B,0-25000
M73000004-26230907,Welland,3,2,Rental,1850,55750,0,0,0,0,0,2518.0,517843.0,B,0-25000
M73000004-26230923,Collingwood,1,1,Condo,643,24811,2,0,0,25,31,469000.0,684190.0,B,450000-475000
M73000004-26230939,Penetanguishene,4,2,Single Family,2464,10077,5,0,0,10,23,699900.0,827223.0,B,650000-700000
M73000004-26230971,Thorold,5,5,Single Family,5317,23816,6,0,0,13,28,706607.0,501041.0,A,750000-800000
M73000004-26231001,Kingston,4,2,Single Family,1087,132485,7,0,0,33,15,547353.0,720402.0,B,550000-600000
M73000004-26231002,St. Marys,3,3,Single Family,1294,7386,0,0,0,3,0,699900.0,700564.0,B,650000-700000
M73000004-26231003,St. Marys,3,3,Single Family,1412,7386,0,0,0,3,0,759000.0,700564.0,A,750000-800000
M73000004-26231004,Kingston,5,2,Single Family,1065,132485,17,0,0,11,23,649900.0,720402.0,B,600000-650000
M73000004-26231137,St. Catharines,5,2,Single Family,1029,136803,40,0,1,167,54,639900.0,654102.0,B,600000-650000
M73000004-26231138,Oakville,2,2,Rental,986,213759,5,0,0,26,52,2800.0,1140305.0,B,0-25000
M73000004-26231301,London,4,2,Multi-Family,1083,422324,16,1,0,47,15,529000.0,723548.0,B,500000-550000
M73000004-26231302,Barrie,2,1,Condo,767,147829,9,0,0,5,15,449999.0,554117.0,B,425000-450000
M73000004-26231361,Aurora,4,3,Single Family,1718,62057,19,0,0,85,46,1699000.0,1245726.0,A,1600000-1700000
M73000004-26231369,Kingston,4,2,Single Family,1590,132485,0,0,0,0,0,624900.0,720402.0,B,600000-650000
M73000004-26231370,Kingston,2,1,Condo,855,132485,2,1,0,7,17,365900.0,720402.0,B,350000-375000
M73000004-26231371,Toronto,2,2,Condo,900,2794356,1,0,0,57,7,715000.0,529408.0,A,700000-750000
M73000004-26231372,Guelph,3,3,Single Family,1875,143740,5,1,0,37,12,891000.0,678352.0,A,850000-900000
M73000004-26231383,Welland,4,2,Single Family,1631,55750,5,1,0,22,23,699000.0,517843.0,A,650000-700000
M73000004-26231385,Wasaga Beach,3,1,Single Family,615,24862,1,0,0,1,19,454900.0,607191.0,B,450000-475000
M73000004-26231387,Wasaga Beach,4,4,Single Family,2345,24862,0,0,0,0,0,989000.0,607191.0,A,950000-1000000
M73000004-26231389,Kingston,3,3,Single Family,1230,132485,10,1,0,22,42,438688.0,720402.0,B,425000-450000
M73000004-26231391,Kingston,2,1,Single Family,704,132485,11,0,1,95,47,209999.0,720402.0,B,200000-225000
M73000004-26231393,London,3,3,Condo,1305,422324,47,1,0,152,77,469900.0,723548.0,B,450000-475000
M73000004-26231394,Kitchener,3,4,Rental,2072,256885,7,1,0,34,22,3900.0,462327.0,B,0-25000
M73000004-26231395,Kitchener,3,3,Rental,1368,256885,5,1,0,33,21,2850.0,462327.0,B,0-25000
M73000004-26231403,Barrie,2,1,Single Family,1265,147829,4,0,0,6,13,649900.0,554117.0,A,600000-650000
M73000004-26231451,Oakville,2,1,Rental,1055,213759,30,1,0,65,102,2767.0,1140305.0,B,0-25000
M73000004-26231456,Woodstock,3,3,Rental,1600,46705,11,1,0,8,18,2600.0,636183.0,B,0-25000
M73000004-26231468,Tiny,3,2,Single Family,1610,12966,0,0,0,0,0,949900.0,1115788.0,B,900000-950000
M73000004-26231475,Brantford,3,3,Single Family,1552,104688,0,0,0,0,0,829900.0,635487.0,A,800000-850000
M73000004-26231478,Hamilton,3,1,Single Family,1123,11059,6,0,0,42,16,299900.0,587574.0,B,275000-300000
M73000004-26231481,Hamilton,3,2,Single Family,1173,11059,5,0,0,29,11,689905.0,587574.0,A,650000-700000
M73000004-26231487,Mississauga,2,2,Rental,801,717961,6,0,0,39,23,4200.0,676275.0,B,0-25000
M73000004-26231495,London,3,3,Single Family,1980,422324,8,0,0,38,24,799999.0,723548.0,A,750000-800000
M73000004-26231510,Niagara Falls,0,0,Multi-Family,2162,94415,5,0,0,5,0,1045629.0,597642.0,A,1000000-1100000
M73000004-26231511,St. Catharines,2,2,Condo,1172,136803,2,0,1,44,20,399900.0,654102.0,B,375000-400000
M73000004-26231512,Kingston,4,3,Single Family,1982,132485,11,0,0,8,24,799000.0,720402.0,A,750000-800000
M73000004-26231532,Waterloo,1,1,Rental,760,121436,4,0,0,16,15,2100.0,518598.0,B,0-25000
M73000004-26231542,Guelph,3,2,Rental,718,143740,14,0,0,92,38,2500.0,678352.0,B,0-25000
M73000004-26231563,Kingston,4,2,Single Family,1075,132485,6,0,1,74,40,449900.0,720402.0,B,425000-450000
M73000004-26231579,Iroquois Falls,0,2,Single Family,2600,4418,0,0,0,0,0,85000.0,372850.0,B,75000-100000
M73000004-26231583,Mono,4,3,Single Family,2019,9421,0,0,0,0,0,1325000.0,2406753.0,B,1300000-1400000
M73000004-26231600,London,3,3,Condo,2508,422324,10,0,0,25,33,1399900.0,723548.0,A,1300000-1400000
M73000004-26231601,St. Thomas,3,3,Single Family,1815,42840,0,0,0,0,0,640000.0,663122.0,B,600000-650000
M73000004-26231602,London,3,2,Single Family,1051,422324,34,0,1,304,98,750250.0,723548.0,A,750000-800000
M73000004-26231606,Grimsby,3,2,Rental,1250,28883,7,0,0,21,27,3402.0,738305.0,B,0-25000
M73000004-26231610,Bracebridge,4,4,Rental,1907,17305,7,1,0,36,29,3050.0,1140855.0,B,0-25000
M73000004-26231615,Kitchener,3,2,Single Family,1354,256885,2,0,0,21,23,899900.0,462327.0,A,850000-900000
M73000004-26231668,Brampton,3,1,Condo,1400,656480,5,1,0,35,6,614445.0,613476.0,A,600000-650000
M73000004-26231677,Orillia,3,3,Single Family,1680,33411,9,1,0,37,18,650000.0,647203.0,A,600000-650000
M73000004-26231689,Powassan,3,2,Single Family,2700,3346,0,0,0,0,0,627900.0,664760.0,B,600000-650000
M73000004-26231693,Fort Erie,2,2,Rental,853,32901,0,0,0,0,0,2200.0,767331.0,B,0-25000
M73000004-26231697,Brantford,4,4,Single Family,2304,104688,0,0,0,0,0,929900.0,635487.0,A,900000-950000
M73000004-26231699,Brantford,3,3,Single Family,1819,104688,18,1,0,9,29,854900.0,635487.0,A,850000-900000
M73000004-26231700,Hamilton,2,1,Rental,689,11059,4,0,0,114,29,2280.0,587574.0,B,0-25000
M73000004-26231701,Oakville,4,4,Single Family,2205,213759,4,0,0,31,34,1499999.0,1140305.0,A,1400000-1500000
M73000004-26231704,Windsor,3,2,Rental,1400,229660,20,0,0,7,50,2300.0,390530.0,B,0-25000
M73000004-26231728,London,3,2,Single Family,1141,422324,16,1,0,39,16,532333.0,723548.0,B,500000-550000
M73000004-26231754,Mississauga,5,3,Single Family,3337,717961,59,1,0,104,109,2799988.0,676275.0,A,2500000-3000000
M73000004-26231760,Gananoque,2,1,Condo,819,5383,2,0,0,30,5,249900.0,960269.0,B,225000-250000
M73000004-26231762,Kingston,3,3,Single Family,1775,132485,0,0,0,0,0,609900.0,720402.0,B,600000-650000
M73000004-26231786,Kitchener,1,1,Condo,682,256885,4,0,0,57,21,420335.0,462327.0,B,375000-400000
M73000004-26231787,Kitchener,4,3,Single Family,3146,256885,39,0,0,95,82,1895000.0,462327.0,A,1800000-1900000
M73000004-26231821,Barrie,3,2,Single Family,1080,147829,9,1,0,88,27,758000.0,554117.0,A,750000-800000
M73000004-26231921,Burlington,2,2,Condo,1222,186948,3,0,0,30,11,719747.0,1105905.0,B,700000-750000
M73000004-26231922,Oakville,1,1,Rental,659,213759,30,1,0,64,102,2550.0,1140305.0,B,0-25000
M73000004-26231973,Kitchener,4,3,Rental,1520,256885,9,0,0,52,43,3100.0,462327.0,B,0-25000
M73000004-26232048,London,4,3,Single Family,2471,422324,28,0,1,201,97,1099000.0,723548.0,A,1000000-1100000
M73000004-26232055,Barrie,1,1,Condo,837,147829,9,0,0,5,15,499000.0,554117.0,B,475000-500000
M73000004-26232106,St. Catharines,4,2,Single Family,1030,136803,18,0,1,78,45,599000.0,654102.0,B,550000-600000
M73000004-26232107,St. Catharines,2,2,Condo,1375,136803,8,0,1,36,31,849000.0,654102.0,A,800000-850000
M73000004-26232109,Brantford,5,2,Rental,1217,104688,31,1,0,62,39,3199.0,635487.0,B,0-25000
M73000004-26232123,St. Catharines,4,2,Single Family,1125,136803,13,0,1,79,28,479900.0,654102.0,B,475000-500000
M73000004-26232124,Collingwood,3,2,Single Family,1270,24811,8,1,0,75,32,789000.0,684190.0,A,750000-800000
M73000004-26232125,Collingwood,4,3,Single Family,1900,24811,8,1,0,75,32,1169000.0,684190.0,A,1100000-1200000
M73000004-26232127,Oakville,4,2,Single Family,945,213759,36,1,0,108,101,1489900.0,1140305.0,A,1400000-1500000
M73000004-26232129,Cambridge,2,1,Rental,1000,138479,20,0,0,95,58,1850.0,721203.0,B,0-25000
M73000004-26232131,North Bay,3,2,Single Family,1100,52662,7,0,0,49,18,299900.0,648021.0,B,275000-300000
M73000004-26232138,Barrie,2,1,Condo,1065,147829,4,0,0,73,37,425000.0,554117.0,B,400000-425000
M73000004-26232210,Waterloo,2,3,Condo,1357,121436,13,1,2,48,63,600000.0,518598.0,A,550000-600000
M73000004-26232212,London,2,1,Condo,642,422324,23,1,0,51,34,224900.0,723548.0,B,200000-225000
M73000004-26232218,Burlington,3,4,Condo,1550,186948,4,0,0,37,33,893900.0,1105905.0,B,850000-900000
M73000004-26232219,Hamilton,3,2,Condo/Townhome,1219,11059,1,0,0,15,5,599900.0,587574.0,A,550000-600000
M73000004-26232223,Hamilton,8,4,Single Family,4358,11059,2,1,0,54,14,2501304.0,587574.0,A,2500000-3000000
M73000004-26232227,LaSalle,2,2,Condo,1240,32721,3,0,0,0,1,639900.0,698743.0,B,600000-650000
M73000004-26232266,Kitchener,3,2,Condo/Townhome,1278,256885,5,0,0,46,17,599900.0,462327.0,A,550000-600000
M73000004-26232277,Wasaga Beach,2,2,Condo,1065,24862,0,0,0,0,0,433220.0,607191.0,B,450000-475000
M73000004-26232300,St. Catharines,3,3,Condo,1200,136803,5,0,0,67,21,624900.0,654102.0,B,600000-650000
M73000004-26232301,Brantford,4,4,Single Family,3448,104688,0,0,0,0,0,1399000.0,635487.0,A,1300000-1400000
M73000004-26232304,Woodstock,1,1,Rental,600,46705,6,1,0,16,12,1800.0,636183.0,B,0-25000
M73000004-26232310,London,3,2,Single Family,1010,422324,7,0,0,100,34,549990.0,723548.0,B,500000-550000
M73000004-26232317,Bracebridge,3,2,Single Family,1950,17305,6,1,0,23,28,995000.0,1140855.0,B,950000-1000000
M73000004-26232320,Bracebridge,3,2,Single Family,1950,17305,6,1,0,23,28,945000.0,1140855.0,B,900000-950000
M73000004-26232322,Mississauga,1,2,Condo,1352,717961,9,0,0,12,27,620000.0,676275.0,B,600000-650000
M73000004-26232347,Wawa,3,2,Single Family,1255,2705,6,0,0,7,14,300852.0,520811.0,B,300000-325000
M73000004-26232349,Dryden,3,3,Single Family,1671,7388,4,1,0,11,5,379900.0,335269.0,A,375000-400000
M73000004-26232351,Hamilton,4,2,Single Family,1100,11059,5,0,0,8,10,895327.0,587574.0,A,850000-900000
M73000004-26232359,Oakville,2,2,Rental,1001,213759,30,1,0,66,102,2962.0,1140305.0,B,0-25000
M73000004-26232361,Welland,3,1,Single Family,1003,55750,0,0,0,0,0,499900.0,517843.0,B,475000-500000
M73000004-26232366,Woodstock,3,3,Single Family,1550,46705,13,1,0,21,18,593750.0,636183.0,B,550000-600000
M73000004-26232370,Hamilton,4,3,Single Family,2613,11059,0,0,0,0,0,1888900.0,587574.0,A,1800000-1900000
M73000004-26232371,Hamilton,3,2,Single Family,2095,11059,0,0,0,0,9,1829900.0,587574.0,A,1800000-1900000
M73000004-26232373,Hamilton,5,2,Single Family,994,11059,11,0,0,65,21,599000.0,587574.0,A,550000-600000
M73000004-26232399,St. Catharines,5,3,Single Family,2725,136803,39,0,1,169,54,999900.0,654102.0,A,950000-1000000
M73000004-26232400,Brantford,3,2,Single Family,1632,104688,2,0,0,6,8,749900.0,635487.0,A,700000-750000
M73000004-26232401,Brantford,5,2,Single Family,1000,104688,16,1,0,45,27,599900.0,635487.0,B,550000-600000
M73000004-26232402,Brantford,4,2,Single Family,1500,104688,15,1,0,51,24,599900.0,635487.0,B,550000-600000
M73000004-26232413,Guelph,2,3,Condo,1302,143740,14,0,1,48,60,699900.0,678352.0,A,650000-700000
M73000004-26232414,Thunder Bay,2,1,Condo,1175,108843,8,0,0,35,46,383348.0,453591.0,B,375000-400000
M73000004-26232415,Thunder Bay,4,2,Single Family,1440,108843,6,1,1,21,30,298500.0,453591.0,B,275000-300000
M73000004-26232707,Kenora,0,2,Single Family,2400,14967,9,0,0,22,24,299000.0,586444.0,B,275000-300000
M73000004-26232729,London,2,3,Rental,1704,422324,5,0,1,234,50,3013.0,723548.0,B,0-25000
M73000004-26232737,Hamilton,4,1,Single Family,1505,11059,1,0,0,130,28,680253.0,587574.0,A,650000-700000
M73000004-26232756,Thorold,4,2,Rental,1048,23816,6,0,0,3,18,2900.0,501041.0,B,0-25000
M73000004-26232757,St. Catharines,5,2,Single Family,1002,136803,9,0,1,115,33,589900.0,654102.0,B,550000-600000
M73000004-26232897,Waterloo,3,2,Rental,1500,121436,0,0,0,0,0,2800.0,518598.0,B,0-25000
M73000004-26232907,Waterloo,3,2,Rental,1500,121436,0,0,0,0,0,3000.0,518598.0,B,0-25000
M73000004-26233007,Hamilton,4,2,Rental,1256,11059,13,0,0,51,22,3200.0,587574.0,B,0-25000
M73000004-26233009,St. Catharines,3,2,Rental,1150,136803,3,0,0,5,2,2295.0,654102.0,B,0-25000
M73000004-26233010,Hamilton,3,1,Rental,1070,11059,3,0,0,22,7,2000.0,587574.0,B,0-25000
M73000004-26233018,Windsor,5,3,Single Family,1451,229660,20,1,0,7,43,815990.0,390530.0,A,800000-850000
M73000004-26233042,Brantford,6,4,Multi-Family,2689,104688,4,1,0,13,10,718770.0,635487.0,A,700000-750000
M73000004-26233106,Burlington,3,2,Rental,1503,186948,7,0,0,22,16,3077.0,1105905.0,B,0-25000
M73000004-26233107,Oakville,5,4,Single Family,3102,213759,28,1,0,81,100,2899000.0,1140305.0,A,2500000-3000000
M73000004-26233272,Sarnia,3,3,Single Family,1944,72047,0,0,0,0,0,799900.0,626337.0,A,750000-800000
M73000004-26233283,Kitchener,1,1,Rental,933,256885,3,0,0,37,23,1800.0,462327.0,B,0-25000
M73000004-26233324,Welland,22,12,Multi-Family,10000,55750,5,0,0,61,30,2300000.0,517843.0,A,2000000-2500000
M73000004-26233345,St. Catharines,3,2,Single Family,1060,136803,7,0,0,55,27,629248.0,654102.0,B,600000-650000
M73000004-26233382,Woodstock,3,3,Rental,2509,46705,8,1,0,25,11,3000.0,636183.0,B,0-25000
M73000004-26233419,Kitchener,4,4,Rental,3021,256885,36,0,0,149,88,3500.0,462327.0,B,0-25000
